Series Name,Series Code,Country Name,Country Code,2019 [YR2019]
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Gabon,GAB,38
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,"Gambia, The",GMB,50.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Georgia,GEO,9.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Germany,DEU,3.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Ghana,GHA,43.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Gibraltar,GIB,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Greece,GRC,4.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Greenland,GRL,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Grenada,GRD,18.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Guam,GUM,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Guatemala,GTM,24.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Guinea,GIN,105.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Guinea-Bissau,GNB,79.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Guyana,GUY,29.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Haiti,HTI,62.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Honduras,HND,17.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,"Hong Kong SAR, China",HKG,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Hungary,HUN,4.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Iceland,ISL,2.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,India,IND,34.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Indonesia,IDN,23.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,"Iran, Islamic Rep.",IRN,13.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Iraq,IRQ,25.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Ireland,IRL,3.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Isle of Man,IMN,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Israel,ISR,3.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Italy,ITA,3.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Jamaica,JAM,18.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Japan,JPN,2.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Jordan,JOR,14.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Kazakhstan,KAZ,10.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Kenya,KEN,43.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Kiribati,KIR,59.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,"Korea, Dem. People's Rep.",PRK,17.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,"Korea, Rep.",KOR,3.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Kosovo,XKX,11.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Kuwait,KWT,8.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Kyrgyz Republic,KGZ,18.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Lao PDR,LAO,45.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latvia,LVA,4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Lebanon,LBN,14.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Lesotho,LSO,68.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Liberia,LBR,81.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Libya,LBY,11.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Liechtenstein,LIE,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Lithuania,LTU,3.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Luxembourg,LUX,2.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,"Macao SAR, China",MAC,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,North Macedonia,MKD,7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Madagascar,MDG,66.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Malawi,MWI,45.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Malaysia,MYS,8.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Maldives,MDV,7.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Mali,MLI,103.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Malta,MLT,6.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Marshall Islands,MHL,31.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Mauritania,MRT,43
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Mauritius,MUS,15.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Mexico,MEX,14.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,"Micronesia, Fed. Sts.",FSM,26.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Moldova,MDA,15
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Monaco,MCO,3.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Mongolia,MNG,15.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Montenegro,MNE,3.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Morocco,MAR,19.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Mozambique,MOZ,68.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Myanmar,MMR,44.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Namibia,NAM,47.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Nauru,NRU,12.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Nepal,NPL,31.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Netherlands,NLD,4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,New Caledonia,NCL,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,New Zealand,NZL,5.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Nicaragua,NIC,15.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Niger,NER,121.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Nigeria,NGA,117.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Northern Mariana Islands,MNP,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Norway,NOR,2.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Oman,OMN,10.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Pakistan,PAK,66.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Palau,PLW,23.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Panama,PAN,15.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Papua New Guinea,PNG,45.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Paraguay,PRY,19.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Peru,PER,16.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Philippines,PHL,28
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Poland,POL,4.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Portugal,PRT,3.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Puerto Rico,PRI,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Qatar,QAT,6.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Romania,ROU,6.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Russian Federation,RUS,5.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Rwanda,RWA,43.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Samoa,WSM,20.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,San Marino,SMR,1.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sao Tome and Principe,STP,17
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Saudi Arabia,SAU,7.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Senegal,SEN,46.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Serbia,SRB,5.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Seychelles,SYC,14.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sierra Leone,SLE,109.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Singapore,SGP,2.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sint Maarten (Dutch part),SXM,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Slovak Republic,SVK,5.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Slovenia,SVN,2.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Solomon Islands,SLB,23
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Somalia,SOM,118.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,South Africa,ZAF,34.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,South Sudan,SSD,98.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Spain,ESP,3.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sri Lanka,LKA,7.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,St. Kitts and Nevis,KNA,18.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,St. Lucia,LCA,16.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,St. Martin (French part),MAF,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,St. Vincent and the Grenadines,VCT,13.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sudan,SDN,57.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Suriname,SUR,18.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Eswatini,SWZ,51.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sweden,SWE,2.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Switzerland,CHE,4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Syrian Arab Republic,SYR,25
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Tajikistan,TJK,28.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Tanzania,TZA,46
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Thailand,THA,10.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Timor-Leste,TLS,55.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Togo,TGO,66.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Tonga,TON,11
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Trinidad and Tobago,TTO,21
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Tunisia,TUN,16.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Turkiye,TUR,11
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Turkmenistan,TKM,43.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Turks and Caicos Islands,TCA,6.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Tuvalu,TUV,22.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Uganda,UGA,45.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Ukraine,UKR,8.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,United Arab Emirates,ARE,6.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,United Kingdom,GBR,4.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,United States,USA,6.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Uruguay,URY,7.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Uzbekistan,UZB,15.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Vanuatu,VUT,17.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,"Venezuela, RB",VEN,24.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Viet Nam,VNM,21.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Virgin Islands (U.S.),VIR,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,West Bank and Gaza,PSE,15.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,"Yemen, Rep.",YEM,45.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Zambia,ZMB,54.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Zimbabwe,ZWE,51.1
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Afghanistan,AFG,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Albania,ALB,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Algeria,DZA,2.7
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,American Samoa,ASM,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Andorra,AND,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Angola,AGO,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Antigua and Barbuda,ATG,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Argentina,ARG,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Armenia,ARM,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Aruba,ABW,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Australia,AUS,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Austria,AUT,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Azerbaijan,AZE,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,"Bahamas, The",BHS,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Bahrain,BHR,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Bangladesh,BGD,22.6
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Barbados,BRB,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Belarus,BLR,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Belgium,BEL,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Belize,BLZ,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Benin,BEN,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Bermuda,BMU,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Bhutan,BTN,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Bolivia,BOL,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Bosnia and Herzegovina,BIH,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Botswana,BWA,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Brazil,BRA,3.5
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,British Virgin Islands,VGB,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Brunei Darussalam,BRN,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Bulgaria,BGR,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Burkina Faso,BFA,16.4
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Burundi,BDI,27
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Cabo Verde,CPV,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Cambodia,KHM,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Cameroon,CMR,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Canada,CAN,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Cayman Islands,CYM,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Central African Republic,CAF,20.5
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Chad,TCD,29.2
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Channel Islands,CHI,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Chile,CHL,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,China,CHN,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Colombia,COL,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Comoros,COM,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,"Congo, Dem. Rep.",COD,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,"Congo, Rep.",COG,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Costa Rica,CRI,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Cote d'Ivoire,CIV,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Croatia,HRV,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Cuba,CUB,2.4
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Curacao,CUW,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Cyprus,CYP,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Czechia,CZE,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Denmark,DNK,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Djibouti,DJI,16.2
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Dominica,DMA,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Dominican Republic,DOM,3
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Ecuador,ECU,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,"Egypt, Arab Rep.",EGY,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,El Salvador,SLV,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Equatorial Guinea,GNQ,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Eritrea,ERI,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Estonia,EST,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Ethiopia,ETH,21.2
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Faroe Islands,FRO,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Fiji,FJI,..
